cowcode,stateabb,statename,ethnicity_relevant,year_from,year_to,group_name,size,status,warid,warid2,groupid,cowgroupid,markertype
95,PAN,Panama,Yes,1997,1998,Kuna de Madungandi,0.001,REGIONAL AUTONOMY,,,3200,9503200,Ethno-Linguistic
95,PAN,Panama,Yes,1997,1998,Kuna de Wargandi,0.001,POWERLESS,,,3300,9503300,Ethno-Linguistic
95,PAN,Panama,Yes,1999,2000,Kuna de Madungandi,0.001,REGIONAL AUTONOMY,,,3200,9503200,Ethno-Linguistic
95,PAN,Panama,Yes,1999,2000,Kuna de Wargandi,0.001,POWERLESS,,,3300,9503300,Ethno-Linguistic
95,PAN,Panama,Yes,2001,2010,Kuna de Madungandi,0.001,REGIONAL AUTONOMY,,,3200,9503200,Ethno-Linguistic
95,PAN,Panama,Yes,2001,2010,Kuna de Wargandi,0.001,REGIONAL AUTONOMY,,,3300,9503300,Ethno-Linguistic
290,POL,Poland,Yes,1946,1967,Roma,0.001,DISCRIMINATED,,,6000,29006000,Ethno-Cultural
290,POL,Poland,Yes,1946,1967,European and American Jews,0.001,POWERLESS,,,5000,29005000,Ethno-Religious
290,POL,Poland,Yes,1968,1989,European and American Jews,0.001,DISCRIMINATED,,,5000,29005000,Ethno-Religious
290,POL,Poland,Yes,1968,1989,Roma,0.001,DISCRIMINATED,,,6000,29006000,Ethno-Cultural
365,RUS,Russia,Yes,1946,1956,Avars,0.001,REGIONAL AUTONOMY,,,23000,36523000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Buryats,0.001,REGIONAL AUTONOMY,,,32000,36532000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Dargins,0.001,REGIONAL AUTONOMY,,,26000,36526000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Gagauz,0.001,POWERLESS,,,51000,36551000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Ingush,0.001,DISCRIMINATED,,,33000,36533000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Kabardins,0.001,REGIONAL AUTONOMY,,,28000,36528000,Mixed Category
365,RUS,Russia,Yes,1946,1956,Kalmyks,0.001,DISCRIMINATED,,,53000,36553000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Karakalpaks,0.001,REGIONAL AUTONOMY,,,55000,36555000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Karelians,0.001,REGIONAL AUTONOMY,,,56000,36556000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Komi,0.001,REGIONAL AUTONOMY,,,37000,36537000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Komi-Permyaks,0.001,POWERLESS,,,58000,36558000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Kumyks,0.001,REGIONAL AUTONOMY,,,34000,36534000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Lezgins,0.001,REGIONAL AUTONOMY,,,35000,36535000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Roma,0.001,DISCRIMINATED,,,52000,36552000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Yakuts,0.001,REGIONAL AUTONOMY,,,36000,36536000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Avars,0.001,REGIONAL AUTONOMY,,,23000,36523000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Buryats,0.001,REGIONAL AUTONOMY,,,32000,36532000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Cherkess,0.001,REGIONAL AUTONOMY,,,44000,36544000,Mixed Category
365,RUS,Russia,Yes,1957,1990,Dargins,0.001,REGIONAL AUTONOMY,,,26000,36526000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Gagauz,0.001,POWERLESS,,,51000,36551000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Ingush,0.001,REGIONAL AUTONOMY,,,33000,36533000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Kabardins,0.001,REGIONAL AUTONOMY,,,28000,36528000,Mixed Category
365,RUS,Russia,Yes,1957,1990,Kalmyks,0.001,REGIONAL AUTONOMY,,,53000,36553000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Karakalpaks,0.001,REGIONAL AUTONOMY,,,55000,36555000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Karelians,0.001,REGIONAL AUTONOMY,,,56000,36556000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Komi,0.001,REGIONAL AUTONOMY,,,37000,36537000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Komi-Permyaks,0.001,POWERLESS,,,58000,36558000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Kumyks,0.001,REGIONAL AUTONOMY,,,34000,36534000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Lezgins,0.001,REGIONAL AUTONOMY,,,35000,36535000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Roma,0.001,DISCRIMINATED,,,52000,36552000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Yakuts,0.001,REGIONAL AUTONOMY,,,36000,36536000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Adyghe,0.001,REGIONAL AUTONOMY,,,40000,36540000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Altai,0.001,REGIONAL AUTONOMY,,,47000,36547000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Balkars,0.001,POWERLESS,,,43000,36543000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Kalmyks,0.001,REGIONAL AUTONOMY,,,53000,36553000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Karachai,0.001,REGIONAL AUTONOMY,,,54000,36554000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Karelians,0.001,REGIONAL AUTONOMY,,,56000,36556000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Khakass,0.001,REGIONAL AUTONOMY,,,57000,36557000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Komi-Permyaks,0.001,IRRELEVANT,,,58000,36558000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Laks,0.001,POWERLESS,,,59000,36559000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Nogai,0.001,POWERLESS,,,61000,36561000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Roma,0.001,DISCRIMINATED,,,52000,36552000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Tabasarans,0.001,POWERLESS,,,65000,36565000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Adyghe,0.001,REGIONAL AUTONOMY,,,40000,36540000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Altai,0.001,REGIONAL AUTONOMY,,,47000,36547000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Balkars,0.001,POWERLESS,,,43000,36543000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Kalmyks,0.001,REGIONAL AUTONOMY,,,53000,36553000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Karachai,0.001,REGIONAL AUTONOMY,,,54000,36554000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Karelians,0.001,REGIONAL AUTONOMY,,,56000,36556000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Khakass,0.001,REGIONAL AUTONOMY,,,57000,36557000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Komi-Permyaks,0.001,IRRELEVANT,,,58000,36558000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Laks,0.001,POWERLESS,,,59000,36559000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Nogai,0.001,POWERLESS,,,61000,36561000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Roma,0.001,DISCRIMINATED,,,52000,36552000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Tabasarans,0.001,POWERLESS,,,65000,36565000,Ethno-Linguistic
710,CHN,China,Yes,1946,1948,Tu,0.001,IRRELEVANT,,,39000,71039000,Ethno-Linguistic
710,CHN,China,Yes,1949,1950,Tu,0.001,POWERLESS,,,39000,71039000,Ethno-Linguistic
710,CHN,China,Yes,1951,1958,Tu,0.001,POWERLESS,,,39000,71039000,Ethno-Linguistic
710,CHN,China,Yes,1959,1965,Tu,0.001,POWERLESS,,,39000,71039000,Ethno-Linguistic
710,CHN,China,Yes,1966,1976,Tu,0.001,IRRELEVANT,,,39000,71039000,Ethno-Linguistic
710,CHN,China,Yes,1977,1983,Tu,0.001,POWERLESS,,,39000,71039000,Ethno-Linguistic
710,CHN,China,Yes,1984,2010,Tu,0.001,REGIONAL AUTONOMY,,,39000,71039000,Ethno-Linguistic
750,IND,India,Yes,1947,1962,Mizo,0.001,POWERLESS,,,12000,75012000,Ethno-Racial
750,IND,India,Yes,1947,1962,Bodo,0.001,IRRELEVANT,,,3000,75003000,Ethno-Linguistic
750,IND,India,Yes,1947,1962,Indigenous Tripuri,0.001,POWERLESS,,,7000,75007000,Ethno-Linguistic
750,IND,India,Yes,1963,1971,Indigenous Tripuri,0.001,POWERLESS,,,7000,75007000,Ethno-Linguistic
750,IND,India,Yes,1963,1971,Mizo,0.001,POWERLESS,19900,,12000,75012000,Ethno-Racial
750,IND,India,Yes,1963,1971,Bodo,0.001,POWERLESS,,,3000,75003000,Ethno-Linguistic
750,IND,India,Yes,1972,1976,Indigenous Tripuri,0.001,POWERLESS,,,7000,75007000,Ethno-Linguistic
750,IND,India,Yes,1972,1976,Bodo,0.001,POWERLESS,,,3000,75003000,Ethno-Linguistic
750,IND,India,Yes,1972,1976,Mizo,0.001,POWERLESS,,,12000,75012000,Ethno-Racial
750,IND,India,Yes,1977,1986,Indigenous Tripuri,0.001,POWERLESS,23900,,7000,75007000,Ethno-Linguistic
750,IND,India,Yes,1977,1986,Mizo,0.001,POWERLESS,,,12000,75012000,Ethno-Racial
750,IND,India,Yes,1977,1986,Bodo,0.001,POWERLESS,,,3000,75003000,Ethno-Linguistic
750,IND,India,Yes,1987,1991,Indigenous Tripuri,0.001,REGIONAL AUTONOMY,23900,,7000,75007000,Ethno-Linguistic
750,IND,India,Yes,1987,1991,Mizo,0.001,POWERLESS,,,12000,75012000,Ethno-Racial
750,IND,India,Yes,1987,1991,Bodo,0.001,POWERLESS,,,3000,75003000,Ethno-Linguistic
750,IND,India,Yes,1992,2010,Indigenous Tripuri,0.001,REGIONAL AUTONOMY,23900,,7000,75007000,Ethno-Linguistic
750,IND,India,Yes,1992,2010,Mizo,0.001,REGIONAL AUTONOMY,,,12000,75012000,Ethno-Racial
750,IND,India,Yes,1992,2010,Bodo,0.001,POWERLESS,33100,35800,3000,75003000,Ethno-Linguistic
290,POL,Poland,Yes,1990,2010,Ukrainians___,0.0009,POWERLESS,,,3000,29003000,Ethno-Linguistic
710,CHN,China,Yes,1946,1948,Mulao,0.0009,IRRELEVANT,,,27000,71027000,Ethno-Linguistic
710,CHN,China,Yes,1949,1950,Mulao,0.0009,POWERLESS,,,27000,71027000,Ethno-Linguistic
710,CHN,China,Yes,1951,1958,Mulao,0.0009,POWERLESS,,,27000,71027000,Ethno-Linguistic
710,CHN,China,Yes,1959,1965,Mulao,0.0009,POWERLESS,,,27000,71027000,Ethno-Linguistic
710,CHN,China,Yes,1966,1976,Mulao,0.0009,IRRELEVANT,,,27000,71027000,Ethno-Linguistic
710,CHN,China,Yes,1977,1983,Mulao,0.0009,POWERLESS,,,27000,71027000,Ethno-Linguistic
710,CHN,China,Yes,1984,2010,Mulao,0.0009,REGIONAL AUTONOMY,,,27000,71027000,Ethno-Linguistic
710,CHN,China,Yes,1946,1948,Xibe,0.0008,IRRELEVANT,,,44000,71044000,Mixed Category
710,CHN,China,Yes,1949,1950,Xibe,0.0008,POWERLESS,,,44000,71044000,Mixed Category
710,CHN,China,Yes,1951,1958,Xibe,0.0008,POWERLESS,,,44000,71044000,Mixed Category
710,CHN,China,Yes,1959,1965,Xibe,0.0008,POWERLESS,,,44000,71044000,Mixed Category
710,CHN,China,Yes,1966,1976,Xibe,0.0008,IRRELEVANT,,,44000,71044000,Mixed Category
710,CHN,China,Yes,1977,1983,Xibe,0.0008,POWERLESS,,,44000,71044000,Mixed Category
710,CHN,China,Yes,1984,2010,Xibe,0.0008,REGIONAL AUTONOMY,,,44000,71044000,Mixed Category
710,CHN,China,Yes,1946,1948,Kirgiz,0.0007,IRRELEVANT,,,18000,71018000,Ethno-Religious
710,CHN,China,Yes,1949,1950,Kirgiz,0.0007,POWERLESS,,,18000,71018000,Ethno-Religious
710,CHN,China,Yes,1951,1958,Kirgiz,0.0007,POWERLESS,,,18000,71018000,Ethno-Religious
710,CHN,China,Yes,1959,1965,Kirgiz,0.0007,POWERLESS,,,18000,71018000,Ethno-Religious
710,CHN,China,Yes,1966,1976,Kirgiz,0.0007,IRRELEVANT,,,18000,71018000,Ethno-Religious
710,CHN,China,Yes,1977,1983,Kirgiz,0.0007,POWERLESS,,,18000,71018000,Ethno-Religious
710,CHN,China,Yes,1984,2010,Kirgiz,0.0007,REGIONAL AUTONOMY,,,18000,71018000,Ethno-Religious
850,INS,Indonesia,Yes,1949,1958,Ternate,0.0007,REGIONAL AUTONOMY,,,15000,85015000,Ethno-Linguistic
850,INS,Indonesia,Yes,1959,1962,Ternate,0.0007,REGIONAL AUTONOMY,,,15000,85015000,Ethno-Linguistic
850,INS,Indonesia,Yes,1963,1966,Ternate,0.0007,REGIONAL AUTONOMY,,,15000,85015000,Ethno-Linguistic
850,INS,Indonesia,Yes,1967,1971,Ternate,0.0007,IRRELEVANT,,,15000,85015000,Ethno-Linguistic
850,INS,Indonesia,Yes,1972,1995,Ternate,0.0007,IRRELEVANT,,,15000,85015000,Ethno-Linguistic
850,INS,Indonesia,Yes,1996,1998,Ternate,0.0007,IRRELEVANT,,,15000,85015000,Ethno-Linguistic
850,INS,Indonesia,Yes,1999,2001,Ternate,0.0007,IRRELEVANT,,,15000,85015000,Ethno-Linguistic
850,INS,Indonesia,Yes,2002,2010,Ternate,0.0007,IRRELEVANT,,,15000,85015000,Ethno-Linguistic
710,CHN,China,Yes,1946,1948,Daur,0.0006,IRRELEVANT,,,8000,71008000,Mixed Category
710,CHN,China,Yes,1949,1950,Daur,0.0006,POWERLESS,,,8000,71008000,Mixed Category
710,CHN,China,Yes,1951,1958,Daur,0.0006,POWERLESS,,,8000,71008000,Mixed Category
710,CHN,China,Yes,1959,1965,Daur,0.0006,POWERLESS,,,8000,71008000,Mixed Category
710,CHN,China,Yes,1966,1976,Daur,0.0006,IRRELEVANT,,,8000,71008000,Mixed Category
710,CHN,China,Yes,1977,1983,Daur,0.0006,POWERLESS,,,8000,71008000,Mixed Category
710,CHN,China,Yes,1984,2010,Daur,0.0006,REGIONAL AUTONOMY,,,8000,71008000,Mixed Category
365,RUS,Russia,Yes,1946,1956,Tuvinians,0.0005,REGIONAL AUTONOMY,,,39000,36539000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Uighurs,0.0005,POWERLESS,,,66000,36566000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Tuvinians,0.0005,REGIONAL AUTONOMY,,,39000,36539000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Uighurs,0.0005,POWERLESS,,,66000,36566000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Adyghe,0.0004,REGIONAL AUTONOMY,,,40000,36540000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Cherkess,0.0004,REGIONAL AUTONOMY,,,44000,36544000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Finns,0.0004,REGIONAL AUTONOMY,,,50000,36550000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Karachai,0.0004,DISCRIMINATED,,,54000,36554000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Adyghe,0.0004,REGIONAL AUTONOMY,,,40000,36540000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Finns,0.0004,POWERLESS,,,50000,36550000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Karachai,0.0004,REGIONAL AUTONOMY,,,54000,36554000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Cherkess,0.0004,POWERLESS,,,44000,36544000,Mixed Category
365,RUS,Russia,Yes,1991,2002,Finns,0.0004,IRRELEVANT,,,50000,36550000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Cherkess,0.0004,POWERLESS,,,44000,36544000,Mixed Category
365,RUS,Russia,Yes,2003,2010,Finns,0.0004,IRRELEVANT,,,50000,36550000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1946,1951,Harari,0.0004,IRRELEVANT,,,5000,53005000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1952,1990,Harari,0.0004,IRRELEVANT,,,5000,53005000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1991,1991,Harari,0.0004,IRRELEVANT,,,5000,53005000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1992,1992,Harari,0.0004,IRRELEVANT,,,5000,53005000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1993,1995,Harari,0.0004,IRRELEVANT,,,5000,53005000,Ethno-Linguistic
530,ET,Ethiopia,Yes,1996,2010,Harari,0.0004,REGIONAL AUTONOMY,,,5000,53005000,Ethno-Linguistic
710,CHN,China,Yes,1946,1948,Salar,0.0004,IRRELEVANT,,,33000,71033000,Ethno-Religious
710,CHN,China,Yes,1946,1948,Blang,0.0004,IRRELEVANT,,,3000,71003000,Ethno-Linguistic
710,CHN,China,Yes,1946,1948,Maonan,0.0004,IRRELEVANT,,,24000,71024000,Ethno-Linguistic
710,CHN,China,Yes,1949,1950,Maonan,0.0004,POWERLESS,,,24000,71024000,Ethno-Linguistic
710,CHN,China,Yes,1949,1950,Blang,0.0004,POWERLESS,,,3000,71003000,Ethno-Linguistic
710,CHN,China,Yes,1949,1950,Salar,0.0004,POWERLESS,,,33000,71033000,Ethno-Religious
710,CHN,China,Yes,1951,1958,Salar,0.0004,POWERLESS,,,33000,71033000,Ethno-Religious
710,CHN,China,Yes,1951,1958,Maonan,0.0004,POWERLESS,,,24000,71024000,Ethno-Linguistic
710,CHN,China,Yes,1951,1958,Blang,0.0004,POWERLESS,,,3000,71003000,Ethno-Linguistic
710,CHN,China,Yes,1959,1965,Blang,0.0004,POWERLESS,,,3000,71003000,Ethno-Linguistic
710,CHN,China,Yes,1959,1965,Salar,0.0004,POWERLESS,,,33000,71033000,Ethno-Religious
710,CHN,China,Yes,1959,1965,Maonan,0.0004,POWERLESS,,,24000,71024000,Ethno-Linguistic
710,CHN,China,Yes,1966,1976,Maonan,0.0004,IRRELEVANT,,,24000,71024000,Ethno-Linguistic
710,CHN,China,Yes,1966,1976,Salar,0.0004,IRRELEVANT,,,33000,71033000,Ethno-Religious
710,CHN,China,Yes,1966,1976,Blang,0.0004,IRRELEVANT,,,3000,71003000,Ethno-Linguistic
710,CHN,China,Yes,1977,1983,Blang,0.0004,POWERLESS,,,3000,71003000,Ethno-Linguistic
710,CHN,China,Yes,1977,1983,Salar,0.0004,POWERLESS,,,33000,71033000,Ethno-Religious
710,CHN,China,Yes,1977,1983,Maonan,0.0004,POWERLESS,,,24000,71024000,Ethno-Linguistic
710,CHN,China,Yes,1984,2010,Blang,0.0004,REGIONAL AUTONOMY,,,3000,71003000,Ethno-Linguistic
710,CHN,China,Yes,1984,2010,Maonan,0.0004,REGIONAL AUTONOMY,,,24000,71024000,Ethno-Linguistic
710,CHN,China,Yes,1984,2010,Salar,0.0004,REGIONAL AUTONOMY,,,33000,71033000,Ethno-Religious
290,POL,Poland,Yes,1990,2010,Roma,0.0003,DISCRIMINATED,,,6000,29006000,Ethno-Cultural
290,POL,Poland,Yes,1990,2010,European and American Jews,0.0003,IRRELEVANT,,,5000,29005000,Ethno-Religious
365,RUS,Russia,Yes,1946,1956,Abkhaz,0.0003,REGIONAL AUTONOMY,,,46000,36546000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Khakass,0.0003,REGIONAL AUTONOMY,,,57000,36557000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Laks,0.0003,POWERLESS,,,59000,36559000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Abkhaz,0.0003,REGIONAL AUTONOMY,,,46000,36546000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Khakass,0.0003,REGIONAL AUTONOMY,,,57000,36557000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Laks,0.0003,POWERLESS,,,59000,36559000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Altai,0.0002,REGIONAL AUTONOMY,,,47000,36547000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Balkars,0.0002,DISCRIMINATED,,,43000,36543000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Nogai,0.0002,POWERLESS,,,61000,36561000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Pamir Tajiks,0.0002,POWERLESS,,,63000,36563000,Ethno-Religious
365,RUS,Russia,Yes,1946,1956,Tabasarans,0.0002,POWERLESS,,,65000,36565000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Altai,0.0002,REGIONAL AUTONOMY,,,47000,36547000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Balkars,0.0002,REGIONAL AUTONOMY,,,43000,36543000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Nogai,0.0002,POWERLESS,,,61000,36561000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Pamir Tajiks,0.0002,POWERLESS,,,63000,36563000,Ethno-Religious
365,RUS,Russia,Yes,1957,1990,Tabasarans,0.0002,POWERLESS,,,65000,36565000,Ethno-Linguistic
710,CHN,China,Yes,1946,1948,Tajiks,0.0002,IRRELEVANT,,,37000,71037000,Ethno-Linguistic
710,CHN,China,Yes,1949,1950,Tajiks,0.0002,POWERLESS,,,37000,71037000,Ethno-Linguistic
710,CHN,China,Yes,1951,1958,Tajiks,0.0002,POWERLESS,,,37000,71037000,Ethno-Linguistic
710,CHN,China,Yes,1959,1965,Tajiks,0.0002,POWERLESS,,,37000,71037000,Ethno-Linguistic
710,CHN,China,Yes,1966,1976,Tajiks,0.0002,IRRELEVANT,,,37000,71037000,Ethno-Linguistic
710,CHN,China,Yes,1977,1983,Tajiks,0.0002,POWERLESS,,,37000,71037000,Ethno-Linguistic
710,CHN,China,Yes,1984,2010,Tajiks,0.0002,REGIONAL AUTONOMY,,,37000,71037000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Chukchi,0.0001,IRRELEVANT,,,48000,36548000,Ethno-Linguistic
365,RUS,Russia,Yes,1946,1956,Crimean Tatars,0.0001,DISCRIMINATED,,,49000,36549000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Chukchi,0.0001,IRRELEVANT,,,48000,36548000,Ethno-Linguistic
365,RUS,Russia,Yes,1957,1990,Crimean Tatars,0.0001,DISCRIMINATED,,,49000,36549000,Ethno-Linguistic
365,RUS,Russia,Yes,1991,2002,Chukchi,0.0001,REGIONAL AUTONOMY,,,48000,36548000,Ethno-Linguistic
365,RUS,Russia,Yes,2003,2010,Chukchi,0.0001,REGIONAL AUTONOMY,,,48000,36548000,Ethno-Linguistic
710,CHN,China,Yes,1946,1948,Nu,0.0001,IRRELEVANT,,,29000,71029000,Ethno-Regional
710,CHN,China,Yes,1946,1948,Uzbeks,0.0001,IRRELEVANT,,,42000,71042000,Ethno-Religious
710,CHN,China,Yes,1946,1948,Evenk,0.0001,IRRELEVANT,,,11000,71011000,Mixed Category
710,CHN,China,Yes,1946,1948,Jing,0.0001,IRRELEVANT,,,15000,71015000,Ethno-Cultural
710,CHN,China,Yes,1946,1948,Jinuo,0.0001,IRRELEVANT,,,16000,71016000,Ethno-Linguistic
710,CHN,China,Yes,1946,1948,Yugur,0.0001,IRRELEVANT,,,47000,71047000,Ethno-Linguistic
710,CHN,China,Yes,1946,1948,Russians,0.0001,IRRELEVANT,,,32000,71032000,Mixed Category
710,CHN,China,Yes,1946,1948,Bonan,0.0001,IRRELEVANT,,,4000,71004000,Ethno-Religious
710,CHN,China,Yes,1946,1948,Achang,0.0001,IRRELEVANT,,,1000,71001000,Ethno-Linguistic
710,CHN,China,Yes,1946,1948,Pumi,0.0001,IRRELEVANT,,,30000,71030000,Ethno-Linguistic
710,CHN,China,Yes,1949,1950,Jinuo,0.0001,POWERLESS,,,16000,71016000,Ethno-Linguistic
710,CHN,China,Yes,1949,1950,Pumi,0.0001,POWERLESS,,,30000,71030000,Ethno-Linguistic
710,CHN,China,Yes,1949,1950,Russians,0.0001,POWERLESS,,,32000,71032000,Mixed Category
710,CHN,China,Yes,1949,1950,Achang,0.0001,POWERLESS,,,1000,71001000,Ethno-Linguistic
710,CHN,China,Yes,1949,1950,Yugur,0.0001,POWERLESS,,,47000,71047000,Ethno-Linguistic
710,CHN,China,Yes,1949,1950,Jing,0.0001,POWERLESS,,,15000,71015000,Ethno-Cultural
710,CHN,China,Yes,1949,1950,Bonan,0.0001,POWERLESS,,,4000,71004000,Ethno-Religious
710,CHN,China,Yes,1949,1950,Uzbeks,0.0001,POWERLESS,,,42000,71042000,Ethno-Religious
710,CHN,China,Yes,1949,1950,Evenk,0.0001,POWERLESS,,,11000,71011000,Mixed Category
710,CHN,China,Yes,1949,1950,Nu,0.0001,POWERLESS,,,29000,71029000,Ethno-Regional
710,CHN,China,Yes,1951,1958,Pumi,0.0001,POWERLESS,,,30000,71030000,Ethno-Linguistic
710,CHN,China,Yes,1951,1958,Evenk,0.0001,POWERLESS,,,11000,71011000,Mixed Category
710,CHN,China,Yes,1951,1958,Achang,0.0001,POWERLESS,,,1000,71001000,Ethno-Linguistic
710,CHN,China,Yes,1951,1958,Uzbeks,0.0001,POWERLESS,,,42000,71042000,Ethno-Religious
710,CHN,China,Yes,1951,1958,Yugur,0.0001,POWERLESS,,,47000,71047000,Ethno-Linguistic
710,CHN,China,Yes,1951,1958,Jinuo,0.0001,POWERLESS,,,16000,71016000,Ethno-Linguistic
710,CHN,China,Yes,1951,1958,Jing,0.0001,POWERLESS,,,15000,71015000,Ethno-Cultural
710,CHN,China,Yes,1951,1958,Russians,0.0001,POWERLESS,,,32000,71032000,Mixed Category
710,CHN,China,Yes,1951,1958,Bonan,0.0001,POWERLESS,,,4000,71004000,Ethno-Religious
710,CHN,China,Yes,1951,1958,Nu,0.0001,POWERLESS,,,29000,71029000,Ethno-Regional
710,CHN,China,Yes,1959,1965,Jing,0.0001,POWERLESS,,,15000,71015000,Ethno-Cultural
710,CHN,China,Yes,1959,1965,Yugur,0.0001,POWERLESS,,,47000,71047000,Ethno-Linguistic
710,CHN,China,Yes,1959,1965,Bonan,0.0001,POWERLESS,,,4000,71004000,Ethno-Religious
710,CHN,China,Yes,1959,1965,Achang,0.0001,POWERLESS,,,1000,71001000,Ethno-Linguistic
710,CHN,China,Yes,1959,1965,Evenk,0.0001,POWERLESS,,,11000,71011000,Mixed Category
710,CHN,China,Yes,1959,1965,Pumi,0.0001,POWERLESS,,,30000,71030000,Ethno-Linguistic
710,CHN,China,Yes,1959,1965,Jinuo,0.0001,POWERLESS,,,16000,71016000,Ethno-Linguistic
710,CHN,China,Yes,1959,1965,Nu,0.0001,POWERLESS,,,29000,71029000,Ethno-Regional
710,CHN,China,Yes,1959,1965,Russians,0.0001,POWERLESS,,,32000,71032000,Mixed Category
710,CHN,China,Yes,1959,1965,Uzbeks,0.0001,POWERLESS,,,42000,71042000,Ethno-Religious
